[102, 102, 102] 1008 456 1014 456
[0, 0, 0] 1014 456 1086 456
[0, 0, 0] -585 457 -539 457
[102, 102, 102] -539 457 -533 457
[170, 170, 170] -533 457 -528 457
[255, 255, 255] -528 457 -170 457
[170, 170, 170] -170 457 -163 457
[102, 102, 102] -163 457 -154 457
[0, 0, 0] -154 457 -137 457
[102, 102, 102] -137 457 -130 457
[170, 170, 170] -130 457 -125 457
[255, 255, 255] -125 457 273 457
[170, 170, 170] 273 457 280 457
[102, 102, 102] 280 457 290 457
[0, 0, 0] 290 457 360 457
[1, 116, 32] 360 457 362 457
[102, 102, 102] 362 457 374 457
[170, 170, 170] 374 457 384 457
[255, 255, 255] 384 457 450 457
[170, 170, 170] 450 457 458 457
[254, 175, 168] 458 457 461 457
[255, 255, 255] 461 457 496 457
[170, 170, 170] 496 457 508 457
[102, 102, 102] 508 457 524 457
[1, 116, 32] 524 457 526 457
[0, 0, 0] 526 457 625 457
[102, 102, 102] 625 457 632 457
[170, 170, 170] 632 457 642 457
[255, 255, 255] 642 457 1004 457
[170, 170, 170] 1004 457 1010 457
[102, 102, 102] 1010 457 1018 457
[0, 0, 0] 1018 457 1086 457
[0, 0, 0] -585 458 -537 458
[102, 102, 102] -537 458 -530 458
[170, 170, 170] -530 458 -521 458
[255, 255, 255] -521 458 -171 458
[170, 170, 170] -171 458 -164 458
[102, 102, 102] -164 458 -155 458
[0, 0, 0] -155 458 -134 458
[102, 102, 102] -134 458 -129 458
[170, 170, 170] -129 458 -124 458
[255, 255, 255] -124 458 268 458
[170, 170, 170] 268 458 276 458
[102, 102, 102] 276 458 282 458
[0, 0, 0] 282 458 326 458
[102, 102, 102] 326 458 346 458
[170, 170, 170] 346 458 377 458
[255, 255, 255] 377 458 504 458
[170, 170, 170] 504 458 532 458
[102, 102, 102] 532 458 578 458
[0, 0, 0] 578 458 629 458
[102, 102, 102] 629 458 642 458
[170, 170, 170] 642 458 655 458
[255, 255, 255] 655 458 1005 458
[170, 170, 170] 1005 458 1012 458
[102, 102, 102] 1012 458 1021 458
[0, 0, 0] 1021 458 1039 458
[1, 116, 32] 1039 458 1041 458
[0, 0, 0] 1041 458 1086 458
[0, 0, 0] -585 459 -534 459
[102, 102, 102] -534 459 -525 459
[170, 170, 170] -525 459 -517 459
[255, 255, 255] -517 459 -171 459
[170, 170, 170] -171 459 -166 459
[102, 102, 102] -166 459 -157 459
[0, 0, 0] -157 459 -134 459
[102, 102, 102] -134 459 -128 459
[170, 170, 170] -128 459 -124 459
[255, 255, 255] -124 459 263 459
[170, 170, 170] 263 459 272 459
[102, 102, 102] 272 459 279 459
[0, 0, 0] 279 459 322 459
[102, 102, 102] 322 459 330 459
[170, 170, 170] 330 459 341 459
[255, 255, 255] 341 459 533 459
[170, 170, 170] 533 459 551 459
[102, 102, 102] 551 459 558 459
[170, 170, 170] 558 459 574 459
[102, 102, 102] 574 459 592 459
[1, 116, 32] 592 459 594 459
[0, 0, 0] 594 459 639 459
[102, 102, 102] 639 459 652 459
[170, 170, 170] 652 459 661 459
[255, 255, 255] 661 459 1006 459
[170, 170, 170] 1006 459 1014 459
[102, 102, 102] 1014 459 1022 459
[0, 0, 0] 1022 459 1035 459
[102, 102, 102] 1035 459 1045 459
[0, 0, 0] 1045 459 1086 459
[0, 0, 0] -585 460 -531 460
[102, 102, 102] -531 460 -521 460
[170, 170, 170] -521 460 -514 460
[255, 255, 255] -514 460 -172 460
[170, 170, 170] -172 460 -167 460
[102, 102, 102] -167 460 -161 460
[0, 0, 0] -161 460 -135 460
[102, 102, 102] -135 460 -129 460
[170, 170, 170] -129 460 -124 460
[255, 255, 255] -124 460 259 460
[170, 170, 170] 259 460 266 460
[102, 102, 102] 266 460 276 460
[0, 0, 0] 276 460 309 460
[102, 102, 102] 309 460 321 460
[170, 170, 170] 321 460 332 460
[255, 255, 255] 332 460 540 460
[170, 170, 170] 540 460 569 460
[254, 175, 168] 569 460 571 460
[170, 170, 170] 571 460 598 460
[102, 102, 102] 598 460 615 460
[0, 0, 0] 615 460 648 460
[102, 102, 102] 648 460 662 460
[170, 170, 170] 662 460 671 460
[255, 255, 255] 671 460 1008 460
[170, 170, 170] 1008 460 1017 460
[102, 102, 102] 1017 460 1023 460
[0, 0, 0] 1023 460 1086 460
[0, 0, 0] -585 461 -524 461
[102, 102, 102] -524 461 -517 461
[170, 170, 170] -517 461 -508 461
[255, 255, 255] -508 461 -173 461
[170, 170, 170] -173 461 -168 461
[102, 102, 102] -168 461 -163 461
[0, 0, 0] -163 461 -138 461
[102, 102, 102] -138 461 -129 461
[170, 170, 170] -129 461 -124 461
[255, 255, 255] -124 461 257 461
[170, 170, 170] 257 461 262 461
[102, 102, 102] 262 461 268 461
[0, 0, 0] 268 461 302 461
[102, 102, 102] 302 461 313 461
[170, 170, 170] 313 461 320 461
[255, 255, 255] 320 461 599 461
[170, 170, 170] 599 461 611 461
[102, 102, 102] 611 461 621 461
[0, 0, 0] 621 461 660 461
[102, 102, 102] 660 461 668 461
[170, 170, 170] 668 461 674 461
[255, 255, 255] 674 461 1011 461
[170, 170, 170] 1011 461 1018 461
[102, 102, 102] 1018 461 1024 461
[0, 0, 0] 1024 461 1086 461
[0, 0, 0] -585 462 -520 462
[102, 102, 102] -520 462 -509 462
[170, 170, 170] -509 462 -501 462
[255, 255, 255] -501 462 -181 462
[170, 170, 170] -181 462 -171 462
[102, 102, 102] -171 462 -164 462
[0, 0, 0] -164 462 -141 462
[102, 102, 102] -141 462 -131 462
[170, 170, 170] -131 462 -125 462
[255, 255, 255] -125 462 250 462
[170, 170, 170] 250 462 259 462
[102, 102, 102] 259 462 266 462
[0, 0, 0] 266 462 295 462
[102, 102, 102] 295 462 305 462
[170, 170, 170] 305 462 315 462
[255, 255, 255] 315 462 607 462
[170, 170, 170] 607 462 617 462
[102, 102, 102] 617 462 627 462
[0, 0, 0] 627 462 665 462
[102, 102, 102] 665 462 676 462
[170, 170, 170] 676 462 685 462
[255, 255, 255] 685 462 1015 462
[170, 170, 170] 1015 462 1020 462
[102, 102, 102] 1020 462 1025 462
[0, 0, 0] 1025 462 1086 462
[0, 0, 0] -585 463 -511 463
[102, 102, 102] -511 463 -504 463
[170, 170, 170] -504 463 -495 463
[255, 255, 255] -495 463 -183 463
[170, 170, 170] -183 463 -176 463
[102, 102, 102] -176 463 -167 463
[0, 0, 0] -167 463 -143 463
[102, 102, 102] -143 463 -134 463
[170, 170, 170] -134 463 -126 463
[255, 255, 255] -126 463 248 463
[170, 170, 170] 248 463 254 463
[102, 102, 102] 254 463 264 463
[0, 0, 0] 264 463 289 463
[102, 102, 102] 289 463 299 463
[170, 170, 170] 299 463 305 463
[255, 255, 255] 305 463 614 463
[170, 170, 170] 614 463 621 463
[102, 102, 102] 621 463 631 463
[0, 0, 0] 631 463 675 463
[102, 102, 102] 675 463 682 463
[170, 170, 170] 682 463 688 463
[255, 255, 255] 688 463 1016 463
[170, 170, 170] 1016 463 1020 463
[102, 102, 102] 1020 463 1025 463
[0, 0, 0] 1025 463 1086 463
[0, 0, 0] -585 464 -507 464
[102, 102, 102] -507 464 -496 464
[170, 170, 170] -496 464 -489 464
[255, 255, 255] -489 464 -184 464
[170, 170, 170] -184 464 -179 464
[102, 102, 102] -179 464 -171 464
[0, 0, 0] -171 464 -145 464
[102, 102, 102] -145 464 -138 464
[170, 170, 170] -138 464 -129 464
[255, 255, 255] -129 464 247 464
[170, 170, 170] 247 464 253 464
[102, 102, 102] 253 464 262 464
[0, 0, 0] 262 464 286 464
[102, 102, 102] 286 464 293 464
[170, 170, 170] 293 464 302 464
[255, 255, 255] 302 464 617 464
[170, 170, 170] 617 464 629 464
[102, 102, 102] 629 464 643 464
[0, 0, 0] 643 464 678 464
[102, 102, 102] 678 464 688 464
[170, 170, 170] 688 464 696 464
[255, 255, 255] 696 464 1016 464
[170, 170, 170] 1016 464 1021 464
[102, 102, 102] 1021 464 1026 464
[0, 0, 0] 1026 464 1086 464
[0, 0, 0] -585 465 -498 465
[102, 102, 102] -498 465 -492 465
[170, 170, 170] -492 465 -487 465
[255, 255, 255] -487 465 -185 465
[170, 170, 170] -185 465 -181 465
[102, 102, 102] -181 465 -176 465
[0, 0, 0] -176 465 -146 465
[102, 102, 102] -146 465 -140 465
[170, 170, 170] -140 465 -134 465
[255, 255, 255] -134 465 246 465
[170, 170, 170] 246 465 251 465
[102, 102, 102] 251 465 258 465
[0, 0, 0] 258 465 284 465
[102, 102, 102] 284 465 290 465
[170, 170, 170] 290 465 295 465
[255, 255, 255] 295 465 627 465
[170, 170, 170] 627 465 639 465
[102, 102, 102] 639 465 650 465
[0, 0, 0] 650 465 684 465
[102, 102, 102] 684 465 693 465
[170, 170, 170] 693 465 698 465
[255, 255, 255] 698 465 1017 465
[170, 170, 170] 1017 465 1022 465
[102, 102, 102] 1022 465 1029 465
[0, 0, 0] 1029 465 1086 465
[0, 0, 0] -585 466 -497 466
[102, 102, 102] -497 466 -489 466
[170, 170, 170] -489 466 -480 466
[255, 255, 255] -480 466 -195 466
[170, 170, 170] -195 466 -185 466
[102, 102, 102] -185 466 -177 466
[0, 0, 0] -177 466 -152 466
[102, 102, 102] -152 466 -143 466
[170, 170, 170] -143 466 -137 466
[255, 255, 255] -137 466 245 466
[170, 170, 170] 245 466 250 466
[102, 102, 102] 250 466 256 466
[0, 0, 0] 256 466 282 466
[102, 102, 102] 282 466 289 466
[170, 170, 170] 289 466 294 466
[255, 255, 255] 294 466 635 466
[170, 170, 170] 635 466 650 466
[102, 102, 102] 650 466 659 466
[0, 0, 0] 659 466 689 466
[102, 102, 102] 689 466 696 466
[170, 170, 170] 696 466 703 466
[255, 255, 255] 703 466 1017 466
[170, 170, 170] 1017 466 1023 466
[102, 102, 102] 1023 466 1032 466
[0, 0, 0] 1032 466 1086 466
[0, 0, 0] -585 467 -494 467
[102, 102, 102] -494 467 -484 467
[170, 170, 170] -484 467 -477 467
[255, 255, 255] -477 467 -198 467
[170, 170, 170] -198 467 -192 467
[102, 102, 102] -192 467 -182 467
[0, 0, 0] -182 467 -155 467
[102, 102, 102] -155 467 -145 467
[170, 170, 170] -145 467 -138 467
[255, 255, 255] -138 467 242 467
[170, 170, 170] 242 467 249 467
[102, 102, 102] 249 467 254 467
[0, 0, 0] 254 467 278 467
[102, 102, 102] 278 467 287 467
[170, 170, 170] 287 467 293 467
[255, 255, 255] 293 467 649 467
[170, 170, 170] 649 467 656 467
[102, 102, 102] 656 467 663 467
[0, 0, 0] 663 467 691 467
[102, 102, 102] 691 467 699 467
[170, 170, 170] 699 467 709 467
[255, 255, 255] 709 467 1018 467
[170, 170, 170] 1018 467 1025 467
[102, 102, 102] 1025 467 1034 467
[0, 0, 0] 1034 467 1086 467
[0, 0, 0] -585 468 -531 468
[102, 102, 102] -531 468 -520 468
[0, 0, 0] -520 468 -487 468
[102, 102, 102] -487 468 -478 468
[170, 170, 170] -478 468 -468 468
[255, 255, 255] -468 468 -207 468
[170, 170, 170] -207 468 -197 468
[102, 102, 102] -197 468 -188 468
[0, 0, 0] -188 468 -156 468
[102, 102, 102] -156 468 -148 468
[170, 170, 170] -148 468 -132 468
[255, 255, 255] -132 468 237 468
[170, 170, 170] 237 468 246 468
[102, 102, 102] 246 468 253 468
[0, 0, 0] 253 468 276 468
[102, 102, 102] 276 468 285 468
[170, 170, 170] 285 468 292 468
[255, 255, 255] 292 468 651 468
[170, 170, 170] 651 468 660 468
[102, 102, 102] 660 468 669 468
[0, 0, 0] 669 468 696 468
[102, 102, 102] 696 468 706 468
[170, 170, 170] 706 468 712 468
[255, 255, 255] 712 468 1018 468
[170, 170, 170] 1018 468 1026 468
[102, 102, 102] 1026 468 1035 468
[0, 0, 0] 1035 468 1053 468
[0, 0, 0] 1053 468 1086 468
[0, 0, 0] -585 469 -556 469
[102, 102, 102] -556 469 -550 469
[0, 0, 0] -550 469 -534 469
[102, 102, 102] -534 469 -514 469
[0, 0, 0] -514 469 -481 469
[102, 102, 102] -481 469 -471 469
[170, 170, 170] -471 469 -464 469
[255, 255, 255] -464 469 -210 469
[170, 170, 170] -210 469 -203 469
[102, 102, 102] -203 469 -193 469
[0, 0, 0] -193 469 -158 469
[102, 102, 102] -158 469 -151 469
[170, 170, 170] -151 469 -126 469
[255, 255, 255] -126 469 235 469
[170, 170, 170] 235 469 243 469
[102, 102, 102] 243 469 252 469
[0, 0, 0] 252 469 274 469
[102, 102, 102] 274 469 282 469
[170, 170, 170] 282 469 291 469
[255, 255, 255] 291 469 655 469
[170, 170, 170] 655 469 664 469
[102, 102, 102] 664 469 671 469
[0, 0, 0] 671 469 704 469
[102, 102, 102] 704 469 709 469
[170, 170, 170] 709 469 715 469
[255, 255, 255] 715 469 1019 469
[170, 170, 170] 1019 469 1029 469
[102, 102, 102] 1029 469 1036 469
[0, 0, 0] 1036 469 1048 469
[102, 102, 102] 1048 469 1059 469
[0, 0, 0] 1059 469 1086 469
[0, 0, 0] -585 470 -535 470
[102, 102, 102] -535 470 -529 470
[170, 170, 170] -529 470 -519 470
[102, 102, 102] -519 470 -506 470
[0, 0, 0] -506 470 -474 470
[102, 102, 102] -474 470 -464 470
[170, 170, 170] -464 470 -438 470
[255, 255, 255] -438 470 -213 470
[170, 170, 170] -213 470 -207 470
[102, 102, 102] -207 470 -200 470
[0, 0, 0] -200 470 -168 470
[102, 102, 102] -168 470 -157 470
[170, 170, 170] -157 470 -148 470
[170, 170, 170] -148 470 -138 470
[102, 102, 102] -138 470 -132 470
[170, 170, 170] -132 470 -124 470
[255, 255, 255] -124 470 235 470
[170, 170, 170] 235 470 243 470
[102, 102, 102] 243 470 252 470
[0, 0, 0] 252 470 273 470
[102, 102, 102] 273 470 279 470
[170, 170, 170] 279 470 288 470
[255, 255, 255] 288 470 661 470
[170, 170, 170] 661 470 668 470
[102, 102, 102] 668 470 678 470
[0, 0, 0] 678 470 704 470
[102, 102, 102] 704 470 710 470
[170, 170, 170] 710 470 718 470
[255, 255, 255] 718 470 1021 470
[170, 170, 170] 1021 470 1030 470
[102, 102, 102] 1030 470 1036 470
[0, 0, 0] 1036 470 1086 470
[0, 0, 0] -585 471 -536 471
[102, 102, 102] -536 471 -530 471
[170, 170, 170] -530 471 -510 471
[102, 102, 102] -510 471 -503 471
[0, 0, 0] -503 471 -466 471
[102, 102, 102] -466 471 -443 471
[170, 170, 170] -443 471 -430 471
[255, 255, 255] -430 471 -219 471
[170, 170, 170] -219 471 -210 471
[102, 102, 102] -210 471 -204 471
[0, 0, 0] -204 471 -171 471
[102, 102, 102] -171 471 -165 471
[170, 170, 170] -165 471 -156 471
[255, 255, 255] -156 471 -146 471
[170, 170, 170] -146 471 -140 471
[102, 102, 102] -140 471 -129 471
[170, 170, 170] -129 471 -123 471
[255, 255, 255] -123 471 235 471
[170, 170, 170] 235 471 244 471
[102, 102, 102] 244 471 252 471
[0, 0, 0] 252 471 272 471
[102, 102, 102] 272 471 278 471
[170, 170, 170] 278 471 283 471
[255, 255, 255] 283 471 549 471
[254, 175, 168] 549 471 551 471
[170, 170, 170] 551 471 577 471
[255, 255, 255] 577 471 665 471
[170, 170, 170] 665 471 674 471
[102, 102, 102] 674 471 683 471
[0, 0, 0] 683 471 705 471
[102, 102, 102] 705 471 712 471
[170, 170, 170] 712 471 721 471
[255, 255, 255] 721 471 1023 471
[170, 170, 170] 1023 471 1031 471
[102, 102, 102] 1031 471 1037 471
[0, 0, 0] 1037 471 1086 471
[0, 0, 0] -585 472 -536 472
[102, 102, 102] -536 472 -531 472
[170, 170, 170] -531 472 -525 472
[254, 175, 168] -525 472 -522 472
[255, 255, 255] -522 472 -512 472
[170, 170, 170] -512 472 -504 472
[102, 102, 102] -504 472 -494 472
[0, 0, 0] -494 472 -447 472
[102, 102, 102] -447 472 -428 472
[170, 170, 170] -428 472 -415 472
[255, 255, 255] -415 472 -223 472
[170, 170, 170] -223 472 -216 472
[102, 102, 102] -216 472 -206 472
[0, 0, 0] -206 472 -173 472
[102, 102, 102] -173 472 -167 472
[170, 170, 170] -167 472 -162 472
[255, 255, 255] -162 472 -147 472
[170, 170, 170] -147 472 -140 472
[102, 102, 102] -140 472 -130 472
[170, 170, 170] -130 472 -124 472
[255, 255, 255] -124 472 236 472
[170, 170, 170] 236 472 244 472
[102, 102, 102] 244 472 252 472
[0, 0, 0] 252 472 272 472
[102, 102, 102] 272 472 277 472
[170, 170, 170] 277 472 282 472
[255, 255, 255] 282 472 513 472
[170, 170, 170] 513 472 530 472
[102, 102, 102] 530 472 579 472
[170, 170, 170] 579 472 590 472
[255, 255, 255] 590 472 669 472
[170, 170, 170] 669 472 679 472
[102, 102, 102] 679 472 685 472
[0, 0, 0] 685 472 707 472
[102, 102, 102] 707 472 717 472
[170, 170, 170] 717 472 724 472
[255, 255, 255] 724 472 1026 472
[170, 170, 170] 1026 472 1032 472
[102, 102, 102] 1032 472 1037 472
[0, 0, 0] 1037 472 1086 472
[0, 0, 0] -585 473 -537 473
[102, 102, 102] -537 473 -531 473
[170, 170, 170] -531 473 -527 473
[255, 255, 255] -527 473 -506 473
[170, 170, 170] -506 473 -497 473
[102, 102, 102] -497 473 -490 473
[0, 0, 0] -490 473 -429 473
[102, 102, 102] -429 473 -418 473
[170, 170, 170] -418 473 -411 473
[255, 255, 255] -411 473 -225 473
[170, 170, 170] -225 473 -220 473
[102, 102, 102] -220 473 -214 473
[0, 0, 0] -214 473 -180 473
[102, 102, 102] -180 473 -170 473
[170, 170, 170] -170 473 -164 473
[255, 255, 255] -164 473 -152 473
[170, 170, 170] -152 473 -141 473
[102, 102, 102] -141 473 -130 473
[170, 170, 170] -130 473 -125 473
[255, 255, 255] -125 473 236 473
[170, 170, 170] 236 473 245 473
[102, 102, 102] 245 473 252 473
[0, 0, 0] 252 473 272 473
[102, 102, 102] 272 473 277 473
[170, 170, 170] 277 473 282 473
[255, 255, 255] 282 473 508 473
[170, 170, 170] 508 473 517 473
[102, 102, 102] 517 473 529 473
[0, 0, 0] 529 473 577 473
[102, 102, 102] 577 473 587 473
[170, 170, 170] 587 473 593 473
[255, 255, 255] 593 473 676 473
[170, 170, 170] 676 473 681 473
[102, 102, 102] 681 473 686 473
[0, 0, 0] 686 473 715 473
[102, 102, 102] 715 473 720 473
[170, 170, 170] 720 473 725 473
[255, 255, 255] 725 473 1028 473
[170, 170, 170] 1028 473 1032 473
[102, 102, 102] 1032 473 1037 473
[0, 0, 0] 1037 473 1086 473
[0, 0, 0] -585 474 -537 474
[102, 102, 102] -537 474 -532 474
[170, 170, 170] -532 474 -528 474
[255, 255, 255] -528 474 -500 474
[170, 170, 170] -500 474 -491 474
[102, 102, 102] -491 474 -477 474
[0, 0, 0] -477 474 -422 474
[102, 102, 102] -422 474 -409 474
[170, 170, 170] -409 474 -381 474
[254, 175, 168] -381 474 -375 474
[255, 255, 255] -375 474 -235 474
[170, 170, 170] -235 474 -224 474
[102, 102, 102] -224 474 -216 474
[0, 0, 0] -216 474 -186 474
[102, 102, 102] -186 474 -178 474
[170, 170, 170] -178 474 -168 474
[255, 255, 255] -168 474 -156 474
[170, 170, 170] -156 474 -146 474
[102, 102, 102] -146 474 -132 474
[170, 170, 170] -132 474 -125 474
[255, 255, 255] -125 474 234 474
[170, 170, 170] 234 474 241 474
[102, 102, 102] 241 474 250 474
[0, 0, 0] 250 474 272 474
[102, 102, 102] 272 474 278 474
[170, 170, 170] 278 474 282 474
[255, 255, 255] 282 474 499 474
[170, 170, 170] 499 474 510 474
[102, 102, 102] 510 474 521 474
[0, 0, 0] 521 474 583 474
[102, 102, 102] 583 474 590 474
[170, 170, 170] 590 474 595 474
[255, 255, 255] 595 474 677 474
[170, 170, 170] 677 474 682 474
[102, 102, 102] 682 474 688 474
[0, 0, 0] 688 474 716 474
[102, 102, 102] 716 474 721 474
[170, 170, 170] 721 474 726 474
[255, 255, 255] 726 474 772 474
[170, 170, 170] 772 474 794 474
[255, 255, 255] 794 474 1029 474
[170, 170, 170] 1029 474 1033 474
[102, 102, 102] 1033 474 1038 474
[0, 0, 0] 1038 474 1086 474
[0, 0, 0] -585 475 -538 475
[102, 102, 102] -538 475 -533 475
[170, 170, 170] -533 475 -528 475
[255, 255, 255] -528 475 -493 475
[170, 170, 170] -493 475 -482 475
[102, 102, 102] -482 475 -470 475
[0, 0, 0] -470 475 -408 475
[102, 102, 102] -408 475 -397 475
[170, 170, 170] -397 475 -363 475
[255, 255, 255] -363 475 -238 475
[170, 170, 170] -238 475 -230 475
[102, 102, 102] -230 475 -220 475
[0, 0, 0] -220 475 -193 475
[102, 102, 102] -193 475 -183 475
[170, 170, 170] -183 475 -177 475
[255, 255, 255] -177 475 -158 475
[170, 170, 170] -158 475 -151 475
[102, 102, 102] -151 475 -135 475
[170, 170, 170] -135 475 -127 475
[255, 255, 255] -127 475 233 475
[170, 170, 170] 233 475 239 475
[102, 102, 102] 239 475 244 475
[0, 0, 0] 244 475 273 475
[102, 102, 102] 273 475 278 475
[170, 170, 170] 278 475 283 475
[255, 255, 255] 283 475 496 475
[170, 170, 170] 496 475 504 475
[102, 102, 102] 504 475 513 475
[0, 0, 0] 513 475 586 475
[102, 102, 102] 586 475 592 475
[170, 170, 170] 592 475 599 475
[255, 255, 255] 599 475 678 475
[170, 170, 170] 678 475 684 475
[102, 102, 102] 684 475 693 475
[0, 0, 0] 693 475 717 475
[102, 102, 102] 717 475 722 475
[170, 170, 170] 722 475 727 475
[255, 255, 255] 727 475 769 475
[170, 170, 170] 769 475 776 475
[102, 102, 102] 776 475 785 475
[170, 170, 170] 785 475 797 475
[255, 255, 255] 797 475 1029 475
[170, 170, 170] 1029 475 1034 475
[102, 102, 102] 1034 475 1038 475
[0, 0, 0] 1038 475 1086 475
[0, 0, 0] -585 476 -538 476
[102, 102, 102] -538 476 -533 476
[170, 170, 170] -533 476 -529 476
[255, 255, 255] -529 476 -486 476
[170, 170, 170] -486 476 -469 476
[102, 102, 102] -469 476 -451 476
[0, 0, 0] -451 476 -401 476
[102, 102, 102] -401 476 -360 476
[170, 170, 170] -360 476 -348 476
[102, 102, 102] -348 476 -338 476
[170, 170, 170] -338 476 -258 476
[102, 102, 102] -258 476 -227 476
[0, 0, 0] -227 476 -197 476
[102, 102, 102] -197 476 -189 476
[170, 170, 170] -189 476 -178 476
[255, 255, 255] -178 476 -167 476
[170, 170, 170] -167 476 -155 476
[102, 102, 102] -155 476 -140 476
[170, 170, 170] -140 476 -130 476
[255, 255, 255] -130 476 234 476
[170, 170, 170] 234 476 239 476
[102, 102, 102] 239 476 246 476
[0, 0, 0] 246 476 270 476
[102, 102, 102] 270 476 276 476
[170, 170, 170] 276 476 282 476
[255, 255, 255] 282 476 495 476
[170, 170, 170] 495 476 501 476
[102, 102, 102] 501 476 510 476
[0, 0, 0] 510 476 534 476
[102, 102, 102] 534 476 553 476
[0, 0, 0] 553 476 588 476
[102, 102, 102] 588 476 596 476
[170, 170, 170] 596 476 605 476
[255, 255, 255] 605 476 680 476
[170, 170, 170] 680 476 689 476
[102, 102, 102] 689 476 696 476
[0, 0, 0] 696 476 718 476
[102, 102, 102] 718 476 726 476
[170, 170, 170] 726 476 735 476
[255, 255, 255] 735 476 762 476
[170, 170, 170] 762 476 772 476
[102, 102, 102] 772 476 785 476
[170, 170, 170] 785 476 792 476
[255, 255, 255] 792 476 1029 476
[170, 170, 170] 1029 476 1034 476
[102, 102, 102] 1034 476 1039 476
[0, 0, 0] 1039 476 1086 476
[0, 0, 0] -585 477 -539 477
[102, 102, 102] -539 477 -533 477
[170, 170, 170] -533 477 -529 477
[255, 255, 255] -529 477 -467 477
[170, 170, 170] -467 477 -455 477
[102, 102, 102] -455 477 -444 477
[0, 0, 0] -444 477 -360 477
[102, 102, 102] -360 477 -353 477
[1, 116, 32] -353 477 -351 477
[0, 0, 0] -351 477 -336 477
[102, 102, 102] -336 477 -319 477
[170, 170, 170] -319 477 -313 477
[102, 102, 102] -313 477 -266 477
[1, 116, 32] -266 477 -264 477
[0, 0, 0] -264 477 -199 477
[102, 102, 102] -199 477 -193 477
[170, 170, 170] -193 477 -188 477
[255, 255, 255] -188 477 -174 477
[170, 170, 170] -174 477 -161 477
[102, 102, 102] -161 477 -142 477
[170, 170, 170] -142 477 -137 477
[255, 255, 255] -137 477 234 477
[170, 170, 170] 234 477 239 477
[102, 102, 102] 239 477 247 477
[0, 0, 0] 247 477 265 477
[102, 102, 102] 265 477 274 477
[170, 170, 170] 274 477 280 477
[255, 255, 255] 280 477 494 477
[170, 170, 170] 494 477 499 477
[102, 102, 102] 499 477 506 477
[0, 0, 0] 506 477 529 477
[102, 102, 102] 529 477 538 477
[170, 170, 170] 538 477 544 477
[170, 170, 170] 544 477 550 477
[102, 102, 102] 550 477 556 477
[0, 0, 0] 556 477 591 477
[102, 102, 102] 591 477 600 477
[170, 170, 170] 600 477 606 477
[255, 255, 255] 606 477 686 477
[170, 170, 170] 686 477 692 477
[102, 102, 102] 692 477 698 477
[0, 0, 0] 698 477 721 477
[102, 102, 102] 721 477 731 477
[170, 170, 170] 731 477 737 477
[255, 255, 255] 737 477 758 477
[170, 170, 170] 758 477 767 477
[102, 102, 102] 767 477 785 477
[170, 170, 170] 785 477 790 477
[255, 255, 255] 790 477 1030 477
[170, 170, 170] 1030 477 1034 477
[102, 102, 102] 1034 477 1039 477
[0, 0, 0] 1039 477 1086 477
[0, 0, 0] -585 478 -539 478
[102, 102, 102] -539 478 -534 478
[170, 170, 170] -534 478 -529 478
[255, 255, 255] -529 478 -460 478
[170, 170, 170] -460 478 -447 478
[102, 102, 102] -447 478 -439 478
[0, 0, 0] -439 478 -324 478
[102, 102, 102] -324 478 -299 478
[1, 116, 32] -299 478 -296 478
[0, 0, 0] -296 478 -208 478
[102, 102, 102] -208 478 -197 478
[170, 170, 170] -197 478 -190 478
[255, 255, 255] -190 478 -184 478
[170, 170, 170] -184 478 -175 478
[102, 102, 102] -175 478 -147 478
[170, 170, 170] -147 478 -139 478
[255, 255, 255] -139 478 234 478
[170, 170, 170] 234 478 240 478
[102, 102, 102] 240 478 249 478
[0, 0, 0] 249 478 265 478
[102, 102, 102] 265 478 274 478
[170, 170, 170] 274 478 280 478
[255, 255, 255] 280 478 493 478
[170, 170, 170] 493 478 499 478
[102, 102, 102] 499 478 504 478
[0, 0, 0] 504 478 524 478
[102, 102, 102] 524 478 536 478
[170, 170, 170] 536 478 550 478
[102, 102, 102] 550 478 561 478
[0, 0, 0] 561 478 592 478
[102, 102, 102] 592 478 601 478
[170, 170, 170] 601 478 606 478
[255, 255, 255] 606 478 687 478
[170, 170, 170] 687 478 693 478
[102, 102, 102] 693 478 698 478
[0, 0, 0] 698 478 727 478
[102, 102, 102] 727 478 733 478
[170, 170, 170] 733 478 739 478
[255, 255, 255] 739 478 755 478
[170, 170, 170] 755 478 764 478
[102, 102, 102] 764 478 776 478
[170, 170, 170] 776 478 788 478
[255, 255, 255] 788 478 804 478
[254, 175, 168] 804 478 806 478
[255, 255, 255] 806 478 1030 478
[170, 170, 170] 1030 478 1035 478
[102, 102, 102] 1035 478 1040 478
[0, 0, 0] 1040 478 1086 478
[0, 0, 0] -585 479 -541 479
[102, 102, 102] -541 479 -534 479
[170, 170, 170] -534 479 -529 479
[255, 255, 255] -529 479 -448 479
[170, 170, 170] -448 479 -443 479
[102, 102, 102] -443 479 -438 479
[0, 0, 0] -438 479 -211 479
[102, 102, 102] -211 479 -203 479
[170, 170, 170] -203 479 -194 479
[255, 255, 255] -194 479 -184 479
[170, 170, 170] -184 479 -179 479
[102, 102, 102] -179 479 -174 479
[0, 0, 0] -174 479 -158 479
[102, 102, 102] -158 479 -152 479
[170, 170, 170] -152 479 -146 479
[255, 255, 255] -146 479 234 479
